timestamp,open,high,low,close
2025-03-30 23:37:00,2.1303,2.1355,2.1303,2.1352
2025-03-30 23:38:00,2.1353,2.1356,2.1323,2.1323
2025-03-30 23:39:00,2.1324,2.1338,2.1317,2.1338
2025-03-30 23:40:00,2.1339,2.1352,2.1339,2.1352
2025-03-30 23:41:00,2.1353,2.1387,2.1351,2.138
2025-03-30 23:42:00,2.138,2.139,2.1366,2.1369
2025-03-30 23:43:00,2.1369,2.1416,2.1369,2.1416
2025-03-30 23:44:00,2.1416,2.1419,2.1398,2.1398
2025-03-30 23:45:00,2.1397,2.1415,2.1388,2.1397
2025-03-30 23:46:00,2.1396,2.1409,2.1377,2.1377
2025-03-30 23:47:00,2.1377,2.1379,2.1323,2.1323
2025-03-30 23:48:00,2.1323,2.1342,2.1321,2.1326
2025-03-30 23:49:00,2.1325,2.1352,2.1303,2.1338
2025-03-30 23:50:00,2.1338,2.1353,2.1314,2.1314
2025-03-30 23:51:00,2.1313,2.1316,2.1296,2.1296
2025-03-30 23:52:00,2.1295,2.1358,2.1291,2.1357
2025-03-30 23:53:00,2.1356,2.1357,2.1338,2.1352
2025-03-30 23:54:00,2.135,2.1385,2.1347,2.1384
2025-03-30 23:55:00,2.1384,2.1394,2.1369,2.1372
2025-03-30 23:56:00,2.1372,2.1385,2.1368,2.1371
2025-03-30 23:57:00,2.1371,2.1372,2.1334,2.1348
2025-03-30 23:58:00,2.1348,2.1365,2.1345,2.1349
2025-03-30 23:59:00,2.135,2.1369,2.1347,2.1369
2025-03-31 00:00:00,2.1371,2.1392,2.1346,2.1392
2025-03-31 00:01:00,2.1393,2.1393,2.1352,2.1352
2025-03-31 00:02:00,2.1351,2.141,2.1325,2.1384
2025-03-31 00:03:00,2.1384,2.1384,2.1333,2.1347
2025-03-31 00:04:00,2.1348,2.1394,2.1327,2.1393
2025-03-31 00:05:00,2.1393,2.1399,2.1351,2.1351
2025-03-31 00:06:00,2.1352,2.1382,2.1347,2.137
2025-03-31 00:07:00,2.1371,2.1389,2.1294,2.1303
2025-03-31 00:08:00,2.1302,2.1334,2.13,2.1312
2025-03-31 00:09:00,2.1312,2.1319,2.1288,2.1312
2025-03-31 00:10:00,2.1312,2.133,2.1291,2.1324
2025-03-31 00:11:00,2.1324,2.1342,2.132,2.1321
2025-03-31 00:12:00,2.1321,2.1358,2.1321,2.1347
2025-03-31 00:13:00,2.1347,2.1348,2.1272,2.1274
2025-03-31 00:14:00,2.1274,2.1325,2.1274,2.1287
2025-03-31 00:15:00,2.1286,2.1325,2.1279,2.1293
2025-03-31 00:16:00,2.1292,2.1292,2.126,2.1279
2025-03-31 00:17:00,2.1278,2.1279,2.1229,2.125
2025-03-31 00:18:00,2.125,2.1291,2.1233,2.1286
2025-03-31 00:19:00,2.1286,2.1288,2.1207,2.1211
2025-03-31 00:20:00,2.1212,2.1217,2.1151,2.1167
2025-03-31 00:21:00,2.1168,2.1205,2.1165,2.1201
2025-03-31 00:22:00,2.1201,2.1218,2.1187,2.121
2025-03-31 00:23:00,2.1209,2.1224,2.1144,2.1148
2025-03-31 00:24:00,2.1149,2.1149,2.1105,2.1141
2025-03-31 00:25:00,2.114,2.115,2.1125,2.1125
2025-03-31 00:26:00,2.1124,2.1133,2.1093,2.1111
2025-03-31 00:27:00,2.1113,2.1127,2.1104,2.112
2025-03-31 00:28:00,2.1121,2.114,2.1115,2.114
2025-03-31 00:29:00,2.1139,2.1144,2.1088,2.1107
2025-03-31 00:30:00,2.1108,2.1111,2.1061,2.1081
2025-03-31 00:31:00,2.1082,2.1085,2.101,2.1028
2025-03-31 00:32:00,2.1028,2.103,2.099,2.1026
2025-03-31 00:33:00,2.1027,2.1038,2.0942,2.0974
2025-03-31 00:34:00,2.0974,2.0974,2.089,2.0947
2025-03-31 00:35:00,2.0946,2.0959,2.0913,2.0925
2025-03-31 00:36:00,2.0926,2.0954,2.09,2.091
2025-03-31 00:37:00,2.0911,2.0918,2.0851,2.0868
2025-03-31 00:38:00,2.0867,2.0928,2.0867,2.0922
2025-03-31 00:39:00,2.0922,2.0927,2.0868,2.0878
2025-03-31 00:40:00,2.0879,2.0899,2.0846,2.0884
2025-03-31 00:41:00,2.0883,2.0894,2.0822,2.0873
2025-03-31 00:42:00,2.0873,2.0877,2.0823,2.084
2025-03-31 00:43:00,2.084,2.0855,2.0826,2.0838
2025-03-31 00:44:00,2.0837,2.0841,2.0807,2.0834
2025-03-31 00:45:00,2.0833,2.0849,2.082,2.0842
2025-03-31 00:46:00,2.0842,2.0927,2.0839,2.0923
2025-03-31 00:47:00,2.0923,2.0925,2.0827,2.0828
2025-03-31 00:48:00,2.0827,2.0917,2.0813,2.0901
2025-03-31 00:49:00,2.0901,2.0919,2.0881,2.0903
2025-03-31 00:50:00,2.0902,2.0905,2.0869,2.089
2025-03-31 00:51:00,2.089,2.0909,2.0869,2.0909
2025-03-31 00:52:00,2.091,2.0955,2.0897,2.0955
2025-03-31 00:53:00,2.0955,2.0958,2.0878,2.0886
2025-03-31 00:54:00,2.0886,2.0898,2.0834,2.0851
2025-03-31 00:55:00,2.0851,2.0901,2.0839,2.0892
2025-03-31 00:56:00,2.0892,2.0948,2.0892,2.094
2025-03-31 00:57:00,2.0939,2.0952,2.0916,2.0924
2025-03-31 00:58:00,2.0924,2.093,2.0888,2.091
2025-03-31 00:59:00,2.0911,2.0918,2.0878,2.0913
2025-03-31 01:00:00,2.0913,2.0918,2.0876,2.0886
2025-03-31 01:01:00,2.0886,2.0964,2.0886,2.0956
2025-03-31 01:02:00,2.0955,2.1,2.0954,2.0988
2025-03-31 01:03:00,2.0988,2.1108,2.0988,2.1093
2025-03-31 01:04:00,2.1094,2.1118,2.1042,2.1046
2025-03-31 01:05:00,2.1047,2.1063,2.1021,2.1043
2025-03-31 01:06:00,2.1043,2.1065,2.1001,2.1055
2025-03-31 01:07:00,2.1054,2.1119,2.1054,2.1082
2025-03-31 01:08:00,2.1082,2.1112,2.1074,2.1101
2025-03-31 01:09:00,2.1102,2.1119,2.1046,2.1047
2025-03-31 01:10:00,2.1046,2.1103,2.1043,2.1097
2025-03-31 01:11:00,2.1098,2.1117,2.1081,2.1101
2025-03-31 01:12:00,2.11,2.1102,2.1048,2.1053
2025-03-31 01:13:00,2.1053,2.1053,2.0974,2.1016
2025-03-31 01:14:00,2.1016,2.1024,2.1003,2.1007
2025-03-31 01:15:00,2.1006,2.1078,2.1001,2.1078
2025-03-31 01:16:00,2.1079,2.1096,2.1055,2.1077
2025-03-31 01:17:00,2.1076,2.1076,2.1025,2.1048
2025-03-31 01:18:00,2.1049,2.1057,2.0989,2.0989
2025-03-31 01:19:00,2.0988,2.1013,2.0977,2.1005
2025-03-31 01:20:00,2.1004,2.1014,2.0977,2.0996
2025-03-31 01:21:00,2.0997,2.1036,2.0982,2.1036
2025-03-31 01:22:00,2.1036,2.1077,2.1026,2.1027
2025-03-31 01:23:00,2.1026,2.1069,2.1019,2.1069
2025-03-31 01:24:00,2.1069,2.1106,2.1062,2.1103
2025-03-31 01:25:00,2.1104,2.118,2.1103,2.118
2025-03-31 01:26:00,2.1181,2.1312,2.1173,2.1275
2025-03-31 01:27:00,2.1276,2.1282,2.1223,2.1243
2025-03-31 01:28:00,2.1243,2.1247,2.1197,2.1199
2025-03-31 01:29:00,2.1199,2.125,2.1197,2.124
2025-03-31 01:30:00,2.124,2.1247,2.1188,2.1197
