timestamp,open,high,low,close
2025-03-30 20:47:00,0.6652,0.6657,0.665,0.6657
2025-03-30 20:48:00,0.6656,0.6662,0.6656,0.6661
2025-03-30 20:49:00,0.6662,0.6665,0.6658,0.666
2025-03-30 20:50:00,0.666,0.666,0.6654,0.6658
2025-03-30 20:51:00,0.6659,0.6664,0.6659,0.6664
2025-03-30 20:52:00,0.6665,0.6668,0.6664,0.6667
2025-03-30 20:53:00,0.6667,0.6667,0.6665,0.6665
2025-03-30 20:54:00,0.6665,0.6666,0.6661,0.6661
2025-03-30 20:55:00,0.6661,0.6664,0.666,0.6662
2025-03-30 20:56:00,0.6663,0.6663,0.6653,0.6655
2025-03-30 20:57:00,0.6655,0.6658,0.6654,0.6658
2025-03-30 20:58:00,0.6657,0.666,0.6657,0.666
2025-03-30 20:59:00,0.6661,0.6661,0.6659,0.666
2025-03-30 21:00:00,0.666,0.6673,0.666,0.6663
2025-03-30 21:01:00,0.6664,0.6676,0.6664,0.6676
2025-03-30 21:02:00,0.6674,0.6677,0.6672,0.6675
2025-03-30 21:03:00,0.6675,0.6684,0.6675,0.6675
2025-03-30 21:04:00,0.6674,0.6676,0.6672,0.6675
2025-03-30 21:05:00,0.6674,0.6675,0.6671,0.6674
2025-03-30 21:06:00,0.6675,0.6677,0.6673,0.6676
2025-03-30 21:07:00,0.6675,0.6678,0.6675,0.6678
2025-03-30 21:08:00,0.6678,0.6678,0.6675,0.6677
2025-03-30 21:09:00,0.6676,0.668,0.6676,0.668
2025-03-30 21:10:00,0.6679,0.6683,0.6678,0.6683
2025-03-30 21:11:00,0.6684,0.6691,0.6683,0.6691
2025-03-30 21:12:00,0.669,0.6694,0.6688,0.6694
2025-03-30 21:13:00,0.6693,0.6701,0.6692,0.6701
2025-03-30 21:14:00,0.6702,0.671,0.6702,0.6707
2025-03-30 21:15:00,0.6707,0.6707,0.669,0.669
2025-03-30 21:16:00,0.6689,0.6693,0.6688,0.6692
2025-03-30 21:17:00,0.6692,0.6697,0.6691,0.6697
2025-03-30 21:18:00,0.6696,0.6701,0.6695,0.6699
2025-03-30 21:19:00,0.67,0.67,0.6694,0.6696
2025-03-30 21:20:00,0.6695,0.6696,0.6692,0.6692
2025-03-30 21:21:00,0.6692,0.6692,0.6689,0.6689
2025-03-30 21:22:00,0.669,0.669,0.6688,0.6688
2025-03-30 21:23:00,0.6688,0.6689,0.6688,0.6689
2025-03-30 21:24:00,0.6688,0.6689,0.6686,0.6686
2025-03-30 21:25:00,0.6687,0.6691,0.6687,0.6689
2025-03-30 21:26:00,0.6688,0.6691,0.6688,0.6689
2025-03-30 21:27:00,0.6689,0.669,0.6689,0.669
2025-03-30 21:28:00,0.669,0.6697,0.669,0.6697
2025-03-30 21:29:00,0.6696,0.6697,0.6696,0.6696
2025-03-30 21:30:00,0.6696,0.6697,0.6694,0.6695
2025-03-30 21:31:00,0.6695,0.6695,0.6688,0.6689
2025-03-30 21:32:00,0.6689,0.6692,0.6689,0.6692
2025-03-30 21:33:00,0.6692,0.6692,0.6689,0.669
2025-03-30 21:34:00,0.669,0.669,0.6678,0.6678
2025-03-30 21:35:00,0.6678,0.6678,0.6665,0.6667
2025-03-30 21:36:00,0.6667,0.6668,0.6665,0.6665
2025-03-30 21:37:00,0.6665,0.6666,0.6662,0.6665
2025-03-30 21:38:00,0.6664,0.6669,0.6664,0.6668
2025-03-30 21:39:00,0.6669,0.6673,0.6668,0.6673
2025-03-30 21:40:00,0.6673,0.6673,0.6655,0.6656
